AÑO|MES|CODIGO_SECTOR_N1|PROVINCIA|CANTON|VENTAS_NETAS_TARIFA_GRAVADA|VENTAS_NETAS_TARIFA_0|VENTAS_NETAS_TARIFA_VARIABLE|VENTAS_NETAS_TARIFA_5|EXPORTACIONES|COMPRAS_NETAS_TARIFA_GRAVADA|COMPRAS_NETAS_TARIFA_0|IMPORTACIONES|COMPRAS_RISE|TOTAL_COMPRAS|TOTAL_VENTAS
2025|1|L|CHIMBORAZO|GUANO|21355,3300|18735,0000|0,0000|5,0000|0,0000|12398,2300|2205,5700|0,0000|15172,2500|33383,2200|40095,3300
2025|1|C|MORONA SANTIAGO|HUAMBOYA|59820,0000|4498,9200|0,0000|0,0000|0,0000|55060,5000|7678,7400|0,0000|0,0000|62739,2400|64318,9200
2025|1|R|SUCUMBIOS|LAGO AGRIO|30493,2300|4011,4500|0,0000|0,0000|0,0000|30208,2700|3927,9100|0,0000|0,0000|34136,1800|34504,6800
2025|1|H|TUNGURAHUA|SANTIAGO DE PILLARO|7934,3800|229404,1000|0,0000|5,0000|0,1000|94042,1000|139074,7700|0,0000|557,5000|233865,6500|237343,5800
2025|1|J|IMBABURA|ANTONIO ANTE|61912,3000|4,0000|0,0000|0,0000|0,0000|44384,4300|373,1900|0,0000|0,0000|45119,6200|61916,3000
2025|1|F|SANTO DOMINGO DE LOS TSACHILAS|SANTO DOMINGO|4454263,3200|1399409,5500|0,0000|25572,9100|111687,6000|4732697,4200|624484,2100|6388,9800|229398,7800|5975733,3000|5990933,3800
2025|1|A|GUAYAS|NARANJAL|203907,1300|22300226,0400|0,0000|0,0000|0,0000|2181090,3700|13072626,7500|8630,0000|284468,8400|15566464,9900|22504133,1700
2025|1|I|NAPO|TENA|444111,5100|738947,9600|14138,1700|28,4000|0,0000|504044,2000|227802,5200|0,0000|47556,0600|781804,5300|1197226,0400
2025|1|G|AZUAY|PAUTE|1608042,3600|2255053,5400|0,0000|44054,2000|0,0000|1790130,0900|2054335,1800|142671,3700|9942,0900|4050390,8200|3907150,1000
2025|1|S|LOJA|MACARA|3525,3600|19220,4900|0,0000|0,0000|0,0000|3739,6900|3968,3300|0,0000|12,6200|7720,6400|22745,8500
2025|1|D|GUAYAS|MILAGRO|309662,3900|891008,5000|0,0000|0,0000|0,0000|116428,5800|251512,2100|0,0000|0,0000|367940,7900|1200670,8900
2025|1|N|BOLIVAR|CALUMA|2015,2200|29761,0000|0,0000|0,0000|0,0000|7638,3800|7779,4000|0,0000|2650,0000|18067,7800|31776,2200
2025|1|G|AZUAY|GIRON|205832,2600|149135,4900|0,0000|25713,9600|0,0000|288167,1900|162711,1200|48736,3900|173,5000|535833,5400|380681,7100
2025|1|Q|GUAYAS|PEDRO CARBO|13093,6900|128942,3800|0,0000|0,0000|0,0000|63175,6900|44323,0600|0,0000|233,0000|108853,8900|142036,0700
2025|1|L|LOJA|ESPINDOLA|6965,7700|0,0000|0,0000|0,0000|0,0000|1788,4300|0,0000|0,0000|0,0000|1788,4300|6965,7700
2025|1|Q|PICHINCHA|MEJIA|181380,7200|90571,0100|0,0000|0,0000|0,0000|266362,6500|17224,6900|16342,9500|453,5000|300383,7900|271951,7300
2025|1|K|IMBABURA|IBARRA|271696,2300|898175,8400|0,0000|0,0000|0,0000|712787,9500|172708,4000|509,4000|37937,5600|925413,4100|1169872,0700
2025|1|R|NAPO|CARLOS JULIO AROSEMENA TOLA|173,9100|248,5100|0,0000|0,0000|0,0000|1153,7100|343,5000|0,0000|0,0000|1497,2100|422,4200
2025|1|J|MANABI|PAJAN|14701,0300|250,0000|0,0000|0,0000|0,0000|10228,6000|757,2900|0,0000|0,0000|10985,8900|14951,0300
2025|1|E|CARCHI|SAN PEDRO DE HUACA|0,0000|234,7500|0,0000|0,0000|0,0000|219,5900|8,0000|0,0000|462,0000|689,5900|234,7500
2025|1|A|ESMERALDAS|SAN LORENZO|53881,2400|1291803,3400|0,0000|20,0200|1820623,1400|569103,1600|461610,7100|1652,5400|24339,2700|1056737,1200|3166327,7400
2025|1|I|TUNGURAHUA|SANTIAGO DE PILLARO|18231,8100|3199,0600|0,0000|0,0000|0,0000|20249,9400|12368,3700|1000,0000|890,0000|34508,3100|21430,8700
2025|1|N|MANABI|SAN VICENTE|974,5100|17751,8100|0,0000|0,0000|0,0000|5567,1900|62,7500|0,0000|17,0000|5646,9400|18726,3200
2025|1|G|BOLIVAR|ECHEANDIA|705942,7400|1969394,6400|0,0000|5148,3800|0,0000|987197,6900|1086726,9300|1571,9000|1063,5000|2078743,3000|2680485,7600
2025|1|Q|GUAYAS|BALZAR|1309,8500|12208,8000|0,0000|0,0000|0,0000|4733,1800|7402,5500|0,0000|0,0000|12135,7300|13518,6500
2025|1|B|LOJA|MACARA|17628,4600|51016,9300|0,0000|0,0000|0,0000|135514,5100|1203,7800|0,0000|0,0000|136718,2900|68645,3900
2025|1|H|ZAMORA CHINCHIPE|YANTZAZA|50807,7200|2155233,6200|0,0000|83,6500|3620,0000|1573675,5700|937599,7000|0,0000|18945,8300|2535561,3200|2209744,9900
2025|1|I|CARCHI|TULCAN|222160,9700|118043,5100|18227,0200|0,0000|0,0000|134001,4900|133872,3500|0,0000|5764,2000|274095,3500|358431,5000
2025|1|C|GUAYAS|PLAYAS|117725,8400|133881,7600|0,0000|0,0000|0,0000|140792,5500|58345,2500|0,0000|3216,1300|202377,8300|251607,6000
2025|1|L|EL ORO|SANTA ROSA|118403,3800|88236,3900|0,0000|0,0000|0,0000|102530,6700|27043,3400|0,0000|5300,9500|138152,2600|206639,7700
2025|1|M|COTOPAXI|PUJILI|222332,9100|84840,4500|0,0000|104,8000|995,0000|175136,9800|68810,7400|0,0000|5426,6400|261210,4600|308273,1600
2025|1|G|GUAYAS|SALITRE|1428057,1300|1030119,3000|0,0000|7788,2000|0,0000|1612958,6200|856434,3300|15261,3600|7625,0000|2498477,2100|2465964,6300
2025|1|J|GUAYAS|PALESTINA|3234,9100|0,0000|0,0000|0,0000|0,0000|3611,1600|0,0000|0,0000|0,0000|3611,1600|3234,9100
2025|1|G|LOS RIOS|MONTALVO|2027978,1900|6607408,1500|0,0000|99090,6700|0,0000|2080602,3100|4151812,5500|1018426,9300|17990,9000|7351624,2700|8734477,0100
2025|1|A|EL ORO|PASAJE|44223,6800|8032846,3400|0,0000|0,0000|822043,1600|602641,5200|4116897,7900|3623,2600|337282,3900|5071525,5600|8899113,1800
2025|1|M|AZUAY|OÑA|1978,7100|4591,2600|0,0000|0,0000|0,0000|7704,2700|996,3800|0,0000|0,0000|9956,8700|6569,9700
2025|1|Q|EL ORO|ARENILLAS|555,5600|1597,6700|0,0000|0,0000|0,0000|463,5800|322,1900|0,0000|23,0000|808,7700|2153,2300
2025|1|N|MORONA SANTIAGO|SUCUA|56289,4000|2750,4500|0,0000|0,0000|0,0000|80810,2000|9332,9900|0,0000|0,0000|90143,1900|59039,8500
2025|1|M|MORONA SANTIAGO|SUCUA|167381,0500|44507,5700|150,0000|0,0000|0,0000|147442,7200|29964,9000|0,0000|350,2000|178138,2900|212038,6200
2025|1|M|MANABI|CHONE|862908,0100|218984,4400|0,1200|0,0100|0,0000|589495,0600|222620,7400|0,0100|5636,8200|851268,6900|1081892,5800
2025|1|V|GUAYAS|DURAN|2524,1900|4534,0800|0,0000|0,0000|0,0000|4591,7600|677,2500|0,0000|0,0000|5269,0100|7058,2700
2025|1|M|PASTAZA|ARAJUNO|101102,6900|5,1000|0,0000|0,0000|0,0000|25261,6600|1023,2700|0,0000|0,0000|32309,6200|101107,7900
2025|1|M|GUAYAS|LOMAS DE SARGENTILLO|28923,9700|7933,4000|0,0000|0,0000|0,0000|34089,3700|2296,3800|0,0000|789,0000|37375,5800|36857,3700
2025|1|L|MANABI|SUCRE|47096,8700|87187,0000|0,0000|0,0000|0,0000|32489,1500|50033,3600|0,0000|7121,4800|91936,7900|134283,8700
2025|1|S|CARCHI|MONTUFAR|42950,0600|85393,8300|0,0000|0,0000|0,0000|36081,8900|48074,5700|0,0000|737,6100|84894,0700|128343,8900
2025|1|A|LOJA|MACARA|18562,2200|646915,7600|0,0000|0,0000|0,0000|56371,2500|229766,1400|0,0000|4859,6800|290997,0700|665477,9800
2025|1|V|AZUAY|EL PAN|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|1|A|CHIMBORAZO|RIOBAMBA|115659,5400|1939747,5000|0,0000|0,0000|0,0000|313735,3600|1731382,4300|717,1500|17860,3000|2068917,1700|2055407,0400
2025|1|S|PASTAZA|MERA|29474,5900|11939,9900|0,0000|0,0000|0,0000|41144,1500|11855,5300|1172,1200|2870,2000|57042,0000|41414,5800
2025|1|N|SUCUMBIOS|SHUSHUFINDI|287214,3000|67797,6600|2033,0800|0,0000|0,0000|215692,9800|84717,4400|0,0000|8921,8500|309689,4100|357045,0400
2025|1|J|CAÑAR|LA TRONCAL|47658,5800|57,5000|0,0000|0,0000|0,0000|67803,0100|2357,6100|0,0000|0,0000|70160,6200|47716,0800
2025|1|S|CARCHI|MIRA|718,6900|12003,2800|0,0000|0,0000|0,0000|2502,7200|2736,6700|0,0000|675,0000|5914,3900|12721,9700
2025|1|C|IMBABURA|SAN MIGUEL DE URCUQUI|19078,7100|1755,3200|0,0000|0,0000|0,0000|17217,4300|3887,2800|0,0000|0,0000|21104,7100|20834,0300
2025|1|I|CHIMBORAZO|CHUNCHI|21013,3200|221,2400|0,0000|0,0000|0,0000|9031,7100|2251,4700|0,0000|0,0000|11283,1800|21234,5600
2025|1|R|COTOPAXI|LA MANA|14742,6200|9271,2200|0,0000|0,0000|0,0000|20938,0100|1855,6000|0,0000|0,0000|26391,6100|24013,8400
2025|1|A|MANABI|BOLIVAR|14774,8200|494775,6700|0,0000|0,0000|0,0000|93941,4200|465691,7400|0,0000|0,0000|563196,9000|509550,4900
2025|1|I|PICHINCHA|RUMIÑAHUI|1456998,5600|133909,8400|81906,4100|0,0100|0,0000|824353,3100|453268,2300|13150,5000|62071,9900|1354792,2300|1672814,8200
2025|1|C|LOJA|OLMEDO|970,0000|768,0100|0,0000|0,0000|0,0000|456,0700|734,8200|0,0000|0,0000|1190,8900|1738,0100
2025|1|M|IMBABURA|PIMAMPIRO|9388,1900|5782,3500|0,0000|0,0000|0,0000|20320,5700|3332,4700|0,0000|815,0000|26066,6000|15170,5400
2025|1|H|COTOPAXI|PUJILI|35918,7200|218747,8400|0,0000|0,0000|0,0000|94280,1000|118231,1200|0,0000|6452,8500|223178,2500|254666,5600
2025|1|R|AZUAY|NABON|1086,5200|0,0000|0,0000|0,0000|0,0000|501,6700|0,0000|0,0000|0,0000|501,6700|1086,5200
2025|1|O|GUAYAS|PEDRO CARBO|2825,4200|5707,0000|0,0000|0,0000|0,0000|122468,3300|5844,4900|0,0000|11327,6700|139640,4900|8532,4200
2025|1|I|PICHINCHA|PEDRO VICENTE MALDONADO|19970,0500|9791,3600|0,0000|0,0000|0,0000|24051,2300|11584,0100|0,0000|833,5000|36468,7400|29761,4100
2025|1|S|LOJA|OLMEDO|2197,3900|0,0000|0,0000|0,0000|0,0000|2749,0000|455,9500|0,0000|0,0000|3204,9500|2197,3900
2025|1|A|CHIMBORAZO|GUANO|31673,2100|475403,0800|0,0000|0,0000|0,0000|51261,6000|194467,3900|720,0100|56,4500|246505,4500|507076,2900
2025|1|B|LOJA|CATAMAYO|570,0000|600,0000|0,0000|20472,9500|0,0000|16499,6000|0,0000|0,0000|0,0000|16499,6000|21642,9500
2025|1|R|ESMERALDAS|MUISNE|20,5000|1000,0000|0,0000|0,0000|0,0000|0,0000|500,0000|0,0000|0,0000|500,0000|1020,5000
2025|1|O|GUAYAS|SAMBORONDON|541405,2400|206446,1000|0,0000|392,3100|0,0000|3606430,9700|161486,2700|0,0000|16976,9200|3796637,7400|748243,6500
2025|1|S|GUAYAS|BALZAR|49090,7300|302835,4200|0,0000|0,0000|0,0000|37161,1500|213965,7400|0,0000|0,0000|251126,8900|351926,1500
2025|1|L|SUCUMBIOS|LAGO AGRIO|312988,5800|85342,6600|0,0000|0,0000|0,0000|427745,7800|50644,6400|0,0000|2164,5200|493147,7000|398331,2400
2025|1|R|COTOPAXI|PUJILI|9003,7900|10268,7400|0,0000|0,0000|0,0000|1287,4300|2071,7800|0,0000|0,0000|3359,2100|19272,5300
2025|1|R|GUAYAS|NOBOL|220,0000|1400,0100|0,0000|0,0000|0,0000|160,0000|0,0000|0,0000|0,0000|160,0000|1620,0100
2025|1|F|LOS RIOS|MONTALVO|21570,5800|50,0100|0,0000|41335,5900|0,0000|58595,3000|268,5700|0,0000|0,0000|91817,9500|62956,1800
2025|1|A|MANABI|SANTA ANA|84520,3800|5491001,7400|0,0000|1000,0000|0,0000|257993,7600|2149382,7800|1150,0000|2895,2500|2422874,2500|5576522,1200
2025|1|M|AZUAY|NABON|55565,0700|5969,8400|0,0000|0,0000|0,0000|55086,5000|24464,5800|0,0000|4720,4000|97162,7800|61534,9100
2025|1|E|BOLIVAR|SAN MIGUEL|5,0200|37613,8000|0,0000|0,0000|0,0000|2135,6200|626,7800|0,0000|0,0000|2762,4000|37618,8200
2025|1|Q|LOJA|CELICA|163,0200|4480,9500|0,0000|0,0000|0,0000|4217,5100|1214,1700|0,0000|0,0000|5431,6800|4643,9700
2025|1|M|GALAPAGOS|SAN CRISTOBAL|216205,5900|65195,9700|0,0000|0,0000|1100,0000|157513,3200|59004,6900|0,0000|4977,3300|221757,2400|282501,5600
2025|1|H|EL ORO|MARCABELI|1061,5400|73417,4600|0,0000|0,0000|0,0000|2328,1800|34617,1300|0,0000|0,0000|36945,3100|74479,0000
2025|1|M|ORELLANA|LORETO|61007,0300|2754,5200|0,0000|5714,4400|0,0000|45454,6100|23017,1100|0,0000|0,0000|88819,6600|69475,9900
2025|1|F|SANTA ELENA|SANTA ELENA|1222059,7100|35609,4500|0,0000|16401,5900|0,0000|1228792,9600|148000,0200|0,0000|10595,5000|1456354,3800|1274070,7500
2025|1|N|PICHINCHA|SAN MIGUEL DE LOS BANCOS|13328,9000|3340,0100|90,0000|0,0000|0,0000|20912,1900|4375,1200|0,0000|15,0000|25750,0100|16758,9100
2025|2|W|AZUAY|CUENCA|37425,2400|1595,0000|0,0000|0,0000|0,0000|8752,2200|4974,9000|0,0000|0,0000|14365,3400|39020,2400
2025|2|P|EL ORO|BALSAS|0,0000|29016,1300|0,0000|0,0000|0,0000|418,9900|129,1900|0,0000|0,0000|548,1800|29016,1300
2025|2|D|SANTA ELENA|SALINAS|6719,9800|29597,6700|0,0000|0,0000|0,0000|8345,2100|538,3600|0,0000|8489,6400|17373,2100|36317,6500
2025|2|P|LOJA|SARAGURO|410,0000|3191,2600|0,0000|0,0000|0,0000|855,9400|20,0000|0,0000|992,9200|1868,8600|3601,2600
2025|2|I|AZUAY|PUCARA|33969,3800|35,0000|0,0000|0,0000|0,0000|2855,1300|4382,2100|0,0000|1506,2500|8743,5900|34004,3800
2025|2|L|IMBABURA|SAN MIGUEL DE URCUQUI|18009,4100|40624,3300|0,0000|0,0000|0,0000|3563,6400|9979,0500|340,7200|0,0000|13883,4100|58633,7400
2025|2|J|CAÑAR|DELEG|844,6800|0,0000|0,0000|0,0000|0,0000|3743,1600|480,8600|0,0000|0,0000|7029,5700|844,6800
2025|2|J|NAPO|QUIJOS|8674,5900|1370,0000|0,0000|0,0000|0,0000|5438,1800|277,1700|0,0000|10,0000|5725,3500|10044,5900
2025|2|X|SUCUMBIOS|CASCALES|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|2|E|LOJA|CATAMAYO|0,0000|6381,4500|0,0000|0,0000|0,0000|884,2900|511,1100|0,0000|460,0000|1855,4000|6381,4500
2025|2|D|NAPO|QUIJOS|440,0000|333468,1200|0,0000|0,0000|0,0000|103337,9400|116740,2000|0,0000|775,0000|220853,1400|333908,1200
2025|2|H|LOJA|OLMEDO|850,0000|0,0000|0,0000|0,0000|0,0000|500,0000|0,0000|0,0000|0,0000|500,0000|850,0000
2025|2|X|LOS RIOS|VENTANAS|130,4300|0,0000|0,0000|0,0000|0,0000|387,6300|36,7900|0,0000|0,0000|424,4200|130,4300
2025|2|D|CARCHI|ESPEJO|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|2|T|GUAYAS|NARANJITO|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|2|D|LOS RIOS|PUEBLO VIEJO|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|2|W|AZUAY|GUALACEO|468,8900|577,0000|0,0000|0,0000|0,0000|264,7100|65,0000|0,0000|0,0000|329,7100|1045,8900
2025|2|B|CHIMBORAZO|CUMANDA|0,0000|0,0000|0,0000|0,0000|0,0000|189,3200|370,9100|0,0000|0,0000|560,2300|0,0000
2025|2|T|LOJA|SARAGURO|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|2|R|MANABI|JAMA|0,0000|0,0000|0,0000|0,0000|0,0000|41,5300|73,6500|0,0000|0,0000|115,1800|0,0000
2025|2|L|AZUAY|SEVILLA DE ORO|2336,4600|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|2336,4600
2025|2|B|LOJA|QUILANGA|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|2|U|EL ORO|ZARUMA|0,0000|6100,0000|0,0000|0,0000|0,0000|527,0500|0,0000|0,0000|0,0000|527,0500|6100,0000
2025|2|U|NAPO|TENA|0,0000|0,0000|0,0000|0,0000|0,0000|374,6100|572,6900|0,0000|0,0000|947,3000|0,0000
2025|2|B|MANABI|CHONE|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|2|X|EL ORO|PIÑAS|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|2|P|BOLIVAR|ECHEANDIA|0,0000|0,0200|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0200
2025|2|U|EL ORO|ARENILLAS|1452,2900|6980,2100|0,0000|0,0000|0,0000|1322,8200|5894,4500|0,0000|0,0000|7217,2700|8432,5000
2025|2|K|LOJA|GONZANAMA|854,9200|896,8000|0,0000|0,0000|0,0000|38673,5700|149452,4800|0,0000|3536,7000|191662,7500|1751,7200
2025|2|D|COTOPAXI|SAQUISILI|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|2|T|LOJA|ZAPOTILLO|271,3000|0,0000|0,0000|0,0000|0,0000|1,7400|0,0000|0,0000|0,0000|1,7400|271,3000
2025|2|I|EL ORO|CHILLA|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|2|D|ZAMORA CHINCHIPE|PALANDA|10,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|10,0000
2025|2|T|EL ORO|ARENILLAS|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|2|D|MORONA SANTIAGO|TIWINTZA|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|2|J|ORELLANA|AGUARICO|0,0000|0,0000|0,0000|0,0000|0,0000|2908,7100|292,4600|0,0000|0,0000|3201,1700|0,0000
2025|2|V|SANTO DOMINGO DE LOS TSACHILAS|SANTO DOMINGO|1055,9100|0,0000|0,0000|0,0000|0,0000|14570,4800|389,7700|0,0000|0,0000|14960,2500|1055,9100
2025|2|K|SUCUMBIOS|CASCALES|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|2|B|GUAYAS|ALFREDO BAQUERIZO MORENO|0,0100|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0100
2025|2|K|MANABI|24 DE MAYO|0,0000|0,0000|0,0000|0,0000|0,0000|63,3600|0,0000|0,0000|0,0000|63,3600|0,0000
2025|3|C|COTOPAXI|SALCEDO|1406079,0300|3031267,5300|0,0000|115566,1900|18728,0800|1438970,6000|2257378,4400|190977,4200|36704,4100|4040267,6800|4571640,8300
2025|3|G|SANTA ELENA|SALINAS|3064338,5400|4286603,9100|5861,7300|593092,2900|65983,2000|2906501,1200|2527675,2500|14217,3900|479151,4600|6646408,1000|8015879,6700
2025|3|Q|GUAYAS|GUAYAQUIL|11748243,8000|97184386,6200|120,0000|51,7500|13691,2000|44188142,2100|29695108,3200|314087,3600|657309,6100|75021664,3700|108946493,3700
2025|3|A|CHIMBORAZO|GUANO|55626,9800|552302,2400|0,0000|0,0000|0,0000|52359,4000|376517,3300|0,0100|27,0000|428903,7400|607929,2200
2025|3|K|EL ORO|MACHALA|952297,2000|1606594,0700|0,0000|0,0000|0,0000|1300606,6900|435037,6300|0,0000|13078,6800|1872786,2700|2558891,2700
2025|3|G|AZUAY|SANTA ISABEL|1860932,4800|734041,2900|0,0000|208300,7600|0,0000|1785893,3500|574066,5700|128,0000|13254,9400|2495492,4300|2803274,5300
2025|3|N|COTOPAXI|LATACUNGA|1104030,1400|194279,6400|0,0000|11157,5700|10632,8000|291616,8000|127691,8800|0,0000|43591,6700|472215,9900|1320100,1500
2025|3|A|TUNGURAHUA|QUERO|6396,6300|185639,3600|0,0000|0,0000|0,0000|17653,0200|160962,9200|0,0000|0,0000|178615,9400|192035,9900
2025|3|G|PICHINCHA|RUMIÑAHUI|164289716,3400|145795277,1100|0,0000|621020,0500|1288772,9200|115962259,5000|111334566,6200|17067448,4200|316328,2900|246679169,2500|311994786,4200
2025|3|N|GUAYAS|GUAYAQUIL|72209434,4100|8405437,1400|4116,1500|35904,4900|1594688,2200|27505098,2800|8633332,7000|1700054,7700|755363,1900|39031883,6100|82249580,4100
2025|3|G|LOJA|MACARA|764349,8200|2922998,9500|0,0000|64124,7600|0,0000|838837,1900|2389753,6800|60983,2900|13548,9600|3377382,8700|3751473,5300
2025|3|G|IMBABURA|COTACACHI|1456936,4800|884812,0200|0,0000|171319,1800|44287,8600|1383974,6900|742302,8800|12365,2600|28559,4700|2312508,9500|2557355,5400
2025|3|P|SANTA ELENA|SALINAS|14674,6600|162183,8100|0,0000|0,0000|0,0000|34503,6600|56824,3200|0,0000|2035,0000|93519,2600|176858,4700
2025|3|M|MORONA SANTIAGO|TIWINTZA|18567,1900|200,0000|0,0000|0,0000|0,0000|12070,8800|947,5600|23,6500|0,0000|14056,6600|18767,1900
2025|3|M|LOJA|CALVAS|91888,7500|23490,1300|0,0000|0,0000|0,0000|136225,0000|11127,6700|0,0000|4816,7200|153842,6500|115378,8800
2025|3|A|SANTO DOMINGO DE LOS TSACHILAS|SANTO DOMINGO|1261276,4900|44097756,7800|0,0000|20649,7100|3813377,6400|3655926,4400|32884512,0900|140866,8600|664430,7500|37405739,7500|49193060,6200
2025|3|M|PASTAZA|PASTAZA|1141717,7400|230919,3800|0,0000|2549,6500|3000,0000|726854,3200|118374,0000|410,1200|63207,9100|930112,5100|1378186,7700
2025|3|S|ZAMORA CHINCHIPE|CENTINELA DEL CONDOR|11445,4000|620,1000|0,0000|0,0100|0,0000|10460,0900|1910,4400|0,0000|0,0000|12370,5300|12065,5100
2025|3|A|ESMERALDAS|ELOY ALFARO|108674,9900|1513515,4300|0,0000|0,0000|0,0000|311542,6300|909478,8700|1684,0000|332,3000|1223037,8000|1622190,4200
2025|3|I|MORONA SANTIAGO|SUCUA|114859,8700|61983,7800|0,0000|0,0000|0,0000|106796,3100|33215,6200|0,0000|134,0000|140145,9300|176843,6500
2025|3|H|CAÑAR|LA TRONCAL|302372,8400|1171153,1900|0,0000|1570,0000|0,0000|440772,5500|945066,6900|0,2000|1810,1500|1390123,8300|1475096,0300
2025|3|M|MANABI|MANTA|5930294,7900|1366479,3400|33111,3700|56933,3500|112663,7300|3497293,8400|1288863,5400|12057,0800|101053,6500|5079897,3900|7499482,5800
2025|3|G|CARCHI|MONTUFAR|889755,7400|3218589,0000|272,2200|100873,4500|0,0000|961306,9500|2575053,6100|0,0000|58182,4900|3674674,8000|4209490,4100
2025|3|R|GUAYAS|PLAYAS|5695,0000|520,0000|0,0000|0,0000|0,0000|1741,2400|125,9300|0,0000|0,0000|1867,1700|6215,0000
2025|3|C|GUAYAS|DURAN|66103736,2400|174892308,8000|0,0000|2641850,8700|62754122,1300|47169516,5000|95727769,0400|82822199,6700|453450,6300|235005603,2500|306392018,0400
2025|3|L|GUAYAS|NARANJITO|27385,5600|4135,4700|0,0000|0,0000|0,0000|6979,2400|1833,9700|0,0000|500,0000|9433,2100|31521,0300
2025|3|E|PICHINCHA|QUITO|7365536,0300|12450039,7000|0,0000|38939,9100|1232219,9100|16889005,4300|2511825,3500|516970,5300|137060,8000|20073365,9800|21086735,5500
2025|3|G|GUAYAS|MILAGRO|16035024,4100|16307443,9000|0,0000|510750,6200|1852218,7400|15864169,5000|10702089,0300|1030925,1700|191880,2800|28387895,7900|34705437,6700
2025|3|A|GUAYAS|SAMBORONDON|1880409,2500|84982595,0100|0,0000|10678,3300|10468789,2500|19910104,2300|53719201,7400|1046628,3300|509363,5800|75329224,4900|97342471,8400
2025|3|Q|EL ORO|ZARUMA|4767,1700|11811,7800|0,0000|0,0000|0,0000|61532,9900|116723,1800|0,0000|470,0000|178726,1700|16578,9500
2025|3|A|GUAYAS|NARANJAL|164001,9300|21044835,5700|0,0000|1000,0000|0,0000|2554070,2700|9463484,9000|213273,2300|232359,2400|12485252,9900|21209837,5000
2025|3|G|ORELLANA|ORELLANA|10025887,0600|2526783,9400|350,9500|407056,4900|0,0000|10213239,3000|2204396,4300|23672,1100|207986,9900|12949280,2500|12960078,4400
2025|3|P|PICHINCHA|QUITO|9427692,4900|134616097,1200|0,0100|275,0100|599192,7500|26814015,4600|13341298,7600|751827,7800|1575350,8400|42876501,0200|144643257,3800
2025|3|C|COTOPAXI|LA MANA|72744,2600|201799,5000|0,0000|0,0000|0,0000|148185,4800|128106,0200|0,0000|15385,0700|291725,2200|274543,7600
2025|3|G|PASTAZA|SANTA CLARA|267264,9000|18515,3200|0,0000|0,0000|0,0000|290921,2700|18868,3000|0,0000|0,0000|310785,0000|285780,2200
2025|3|Q|PICHINCHA|QUITO|17995938,3000|119225661,7800|0,0000|0,0200|1946377,6800|49744287,1400|51858239,6900|1827572,6700|1864717,1500|105531340,4400|139167977,7800
2025|3|O|CHIMBORAZO|COLTA|5471,5200|33054,2900|0,0000|0,0000|0,0000|826349,8000|60873,4600|0,0000|1287,9700|888511,2300|38525,8100
2025|3|F|MANABI|CHONE|507692,4100|33825,5500|0,0000|0,0000|0,0000|503089,6900|39557,5400|0,0000|31270,1300|596031,1300|541517,9600
2025|3|F|CHIMBORAZO|GUAMOTE|77754,8700|101,0000|0,0000|10,0000|0,0000|33583,8300|10035,8200|0,0000|3397,0000|63507,0100|77865,8700
2025|3|I|AZUAY|PAUTE|75603,5100|17616,9000|18741,7400|0,0000|0,0000|71119,3900|32950,3800|0,0000|0,0000|104069,7700|111962,1500
2025|3|D|MORONA SANTIAGO|MORONA|93970,5500|2306750,9800|0,0000|0,0000|0,0000|160473,9300|639875,5700|0,0000|10719,2300|811068,7300|2400721,5300
